"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|CP002688.1_cds_ANM69697.1_47941",154.188680948596,-0.912459150344279,0.328988184748374,15.1697061065225,0.0189770650477209,0.0451893872528387
"lcl|CP002685.1_cds_AEC09812.1_18684",208.393172516508,0.108669753484116,0.142541440184447,15.1667312459937,0.0189988160349621,0.0452332016270742
"lcl|CP002687.1_cds_AEE86976.1_36907",1725.68279426161,0.00622090069390616,0.0415833634341355,15.1669289520311,0.0189973697486278,0.0452332016270742
"lcl|CP002684.1_cds_AEE34785.1_10354",34.4003242880179,-0.931901305993565,0.266519575688225,15.1662248759651,0.0190025207825753,0.0452373120189463
"lcl|CP002688.1_cds_ANM71002.1_37376",294.853427891873,0.48646843504713,0.128674685582319,15.1660371881604,0.0190038941355431,0.0452373120189463
"lcl|CP002686.1_cds_AEE75242.1_22536",109.665629763061,-0.462627778419202,0.190158573807059,15.1649862977393,0.0190115854852844,0.0452516302433442
"lcl|CP002687.1_cds_ANM66053.1_33117",58.3343575858034,-0.387754468597623,0.230764535750662,15.1629031763433,0.0190268404157147,0.045283947291642
"lcl|CP002686.1_cds_ANM63829.1_25491",145.959998621578,0.530535387454955,0.118046022283485,15.1621208541846,0.0190325724702843,0.045293596161761
"lcl|CP002688.1_cds_AED98253.1_47996",21.3671496152203,-0.775070283989837,0.704117583071821,15.1573456865544,0.0190675958101539,0.0453729444022649
"lcl|CP002687.1_cds_AEE84829.1_33964",52.8063665159099,0.119213853095907,0.215725365061394,15.1564912372844,0.0190738692408598,0.0453838718631794
"lcl|CP002685.1_cds_AEC06268.1_13864",21.8892838087849,0.809916894113221,0.452692280021977,15.1558370379785,0.0190786737549494,0.0453913026036581
"lcl|CP002686.1_cds_AEE75158.1_22422",325.061155184996,-0.0239523122319163,0.12222039850615,15.1529387696409,0.0190999728870224,0.0454379719848667
"lcl|CP002684.1_cds_AEE32990.1_7892",942.640733690874,0.557688435200689,0.0952996169457916,15.1501448954121,0.0191205263516669,0.0454828593881651
"lcl|CP002688.1_cds_AED96263.1_45297",31.4931524822235,0.28345432480389,0.335080309274989,15.146939106623,0.0191441361630488,0.0455340804656003
"lcl|CP002686.1_cds_AEE79656.1_28580",172.415035519916,-0.165691245208702,0.178506593809199,15.1467631546724,0.0191454328104232,0.0455340804656003
"lcl|CP002684.1_cds_ANM59108.1_11779",80.3985316282408,1.86592732310838,2.46072446669372,15.1457106946731,0.0191531904848908,0.0455485176591615
"lcl|CP002686.1_cds_ANM65902.1_24882",269.622226442843,-0.0562687376841936,0.202832548628196,15.1449150260963,0.0191590573462153,0.0455584561314073
"lcl|CP002686.1_cds_ANM65478.1_21490",179.814554605062,-0.852537314971699,0.189267715449888,15.1421717860003,0.019179297797859,0.0455951265333475
"lcl|CP002684.1_cds_AEE27780.1_816",28.3188250410467,0.285967715712421,0.426194258552441,15.1425637575611,0.019176404462512,0.0455951265333475
"lcl|CP002688.1_cds_AED98039.1_47666",39.0640849162417,-0.154912715676836,0.276549517994472,15.1421381784518,0.019179545891167,0.0455951265333475
"lcl|CP002686.1_cds_ANM64027.1_29718",2220.01417026207,-0.115676896819437,0.104836077097945,15.1416170273404,0.0191833934582853,0.0456002573981114
"lcl|CP002685.1_cds_AEC08413.1_16792",1257.49829381372,0.87123858882036,0.370484756840225,15.138933868705,0.0192032144279055,0.0456433539021644
"lcl|CP002685.1_cds_ANM63254.1_18704",23.9279711534526,0.425289876389232,2.70862380491286,15.138568879316,0.0192059121814838,0.0456457469120422
"lcl|CP002687.1_cds_AEE82472.1_30660",465.500046867861,0.574207438281305,0.0919636197161441,15.1378383355619,0.0192113129528024,0.0456545630643497
"lcl|CP002686.1_cds_AEE75609.1_23032",233.265364327385,0.346320548952079,0.135839637761563,15.1370485884154,0.0192171530364758,0.0456644215727664
"lcl|CP002687.1_cds_AEE86519.1_36306",838.084137949798,0.905873598181699,0.117839338201546,15.1366533962257,0.0192200760714547,0.0456673473702005
"lcl|CP002688.1_cds_AED91547.1_38902",1427.9449163858,-0.132220352943778,0.125147359020668,15.1325258174424,0.0192506310757957,0.0457359210755175
"lcl|CP002684.1_cds_ANM60326.1_3538",1234.72837702619,0.4599934506044,0.203311694943934,15.1313590405513,0.0192592767258214,0.0457524347387857
"lcl|CP002687.1_cds_AEE84396.1_33400",173.817221435429,0.129311749478258,0.156361050669763,15.1310251605321,0.0192617514119294,0.0457542870128145
"lcl|CP002684.1_cds_AEE30685.1_4806",131.057319294918,-0.335696769835614,0.626615972400207,15.1300219759672,0.0192691887466379,0.0457679261792118
"lcl|CP002684.1_cds_ANM60714.1_5643",39.9928451443144,-0.628107378752753,0.75586505515671,15.1280633810203,0.019283717142875,0.0457984040607748
"lcl|CP002686.1_cds_AEE76903.1_24808",409.865303041686,-0.445955044932252,0.0936533577445294,15.126044092362,0.019298706712004,0.045829971758937
"lcl|CP002685.1_cds_ANM62259.1_20154",82.20054266156,0.803409055314567,0.446496332401812,15.1226422244363,0.0193239846212017,0.0458795803158042
"lcl|CP002688.1_cds_ANM71008.1_45949",64.985745809123,0.78006523343624,0.607492982258741,15.1229004737956,0.0193220645648817,0.0458795803158042
"lcl|CP002686.1_cds_AEE75397.1_22743",75.2425099481037,-0.0561435189301899,0.191677274920908,15.1225466274418,0.01932469542086,0.0458795803158042
"lcl|CP002688.1_cds_AED93021.1_40918",408.454214515191,0.36104866411027,0.183256454774964,15.1219525828186,0.0193291129265047,0.0458860323927594
"lcl|CP002688.1_cds_AED97763.1_47319",1474.20743057563,-0.513167766919971,0.160791522332241,15.1176229531057,0.0193613386004239,0.0459584922775099
"lcl|CP002687.1_cds_AEE84068.1_32927",58.8820254776367,-0.481964828325311,0.236039730014702,15.1171488565938,0.0193648704446247,0.0459628341494942
"lcl|CP002687.1_cds_AEE83636.1_32294",12.7223565458316,-0.0500053773658866,0.60359416866328,15.1168622739593,0.0193670056781723,0.0459638606714069
"lcl|CP002687.1_cds_AEE86524.1_36314",355.364523001158,-0.296112889786879,0.104645942495312,15.1164195630369,0.0193703046148591,0.0459676485954731
"lcl|CP002685.1_cds_AEC07466.1_15463",48.7082501656812,0.456231610012387,0.212907127042395,15.1146070686494,0.0193838163300896,0.0459956696566842
"lcl|CP002688.1_cds_AED93552.1_41666",70.6255755670528,0.372612937889622,0.198444825028944,15.1133249813871,0.0193933794250357,0.0460143169727883
"lcl|CP002686.1_cds_ANM64113.1_25107",843.750040380552,0.690240631290108,0.105092853832222,15.1127857908436,0.0193974025966013,0.0460157734152961
"lcl|CP002686.1_cds_AEE73954.1_20766",122.62082321739,0.282651242520374,0.188860263550321,15.1129917701588,0.0193958655872902,0.0460157734152961
"lcl|CP002688.1_cds_AED92521.1_40252",1884.89607681356,0.581051268609162,0.154384887451714,15.1122225978905,0.0194016057138911,0.0460216998805603
"lcl|CP002687.1_cds_AEE86740.1_36596",1235.34988500109,-0.0105599835309956,0.0561387664836346,15.1104379966089,0.0194149299690442,0.0460492592552834
"lcl|CP002688.1_cds_ANM68528.1_38530",64.4270142710049,-0.476968518399807,0.195715471054995,15.1091319136974,0.0194246870345567,0.0460683536997737
"lcl|CP002684.1_cds_AEE30297.2_4287",486.369249490216,0.0877043766702962,0.0752579473196023,15.1081676238843,0.0194318937486758,0.0460813968067956
"lcl|CP002686.1_cds_ANM64816.1_21310",16.8988534350504,0.228775719915346,1.50472146265898,15.1066916448816,0.0194429295709765,0.0461035172908416
"lcl|CP002686.1_cds_AEE75993.1_23558",38.499129759335,-0.705594137394782,0.544278631051339,15.1042127915216,0.0194614773134818,0.0461434447606613
"lcl|CP002687.1_cds_ANM66691.1_32680",164.092395322304,-0.173904877679626,1.5374719740175,15.1011668860671,0.0194842911137303,0.046193479213423
"lcl|CP002684.1_cds_ANM60489.1_96",170.518464434396,-1.01777591988163,0.193314792508516,15.0985679526544,0.0195037773024686,0.0462330779736871
"lcl|CP002685.1_cds_AEC06494.1_14152",361.112192025012,0.410071415141717,0.102107848571294,15.0984823826193,0.0195044192029469,0.0462330779736871
"lcl|CP002686.1_cds_ANM65315.1_29153",24.0728442446029,-3.38758300649347,1.23956594028749,15.0930576314591,0.0195451540077772,0.0463255674146929
"lcl|CP002686.1_cds_AEE76207.1_23844",29.5764623539486,-0.147731110534568,0.357626629314092,15.0898767928856,0.0195690769246837,0.0463781968836621
"lcl|CP002686.1_cds_AEE73903.1_20702",521.037957243208,0.280614372223176,0.0909885915339913,15.0874533761245,0.0195873220891669,0.0464173621696928
"lcl|CP002685.1_cds_AEC09642.1_18453",72.1889996400482,0.271817524927959,0.288387888128718,15.0826724870339,0.0196233636172458,0.0464986900881262
"lcl|CP002687.1_cds_AEE83815.1_32534",43.1924928234044,5.30012455348405,1.26975735482688,15.0790352575661,0.0196508259106368,0.0465556977433943
"lcl|CP002686.1_cds_AEE80055.1_29134",221.36850382772,-0.213704663006155,0.113265968440648,15.0790292489571,0.0196508713080031,0.0465556977433943
"lcl|CP002684.1_cds_AEE30075.1_4003",36.4120113305406,-0.956468026309184,0.376043008252644,15.0772818234534,0.0196640780367733,0.0465803634330342
"lcl|CP002686.1_cds_AEE73726.1_20437",248.358225928126,0.223747129724198,0.201811688658547,15.0771950988193,0.0196647337068555,0.0465803634330342
"lcl|CP002684.1_cds_AEE29917.1_3783",95.8103519865059,0.323955599059603,0.400662531680139,15.0760262820079,0.0196735724293117,0.0465972110342054
"lcl|CP002685.1_cds_AEC10117.1_19123",488.00424946367,0.281085736337119,0.111039115007277,15.0717988938232,0.0197055721099183,0.0466689080132597
"lcl|CP002686.1_cds_AEE76812.1_24691",769.123310628344,-0.36402670415139,0.0767133169331399,15.0695497872302,0.0197226172308144,0.0467051784830778
"lcl|CP002688.1_cds_AED91118.1_38313",381.462583975703,0.0791181909746679,0.228227639205199,15.0689517631868,0.0197271517970995,0.0467118189132373
"lcl|CP002684.1_cds_AEE35348.1_11081",13140.8813921581,-0.0988558431086613,0.11721879891307,15.0652632376757,0.0197551423702123,0.0467739946620043
"lcl|CP002686.1_cds_AEE80154.1_29258",1258.02382790075,-0.349056167588271,0.0669454372940569,15.0626765182982,0.0197747944595365,0.0468164183161488
"lcl|CP002685.1_cds_ANM61954.1_14576",437.564980256447,-0.0220536320657311,0.0996682349369912,15.0622719094185,0.0197778700842572,0.046819593532793
"lcl|CP002684.1_cds_AEE35762.1_11637",1401.51098595134,-0.396220148034057,0.0778023285836707,15.0616369449784,0.0197826976726416,0.046826915203024
"lcl|CP002685.1_cds_ANM61538.1_18830",229.827233029458,0.21729881890357,0.111328247792587,15.0610836746741,0.0197869050642762,0.0468327676725184
"lcl|CP002688.1_cds_AED96769.1_45975",295.152620431991,-0.632369691002241,0.111418753640699,15.0597906101764,0.0197967416185309,0.046847834071239
"lcl|CP002688.1_cds_AED93477.2_41569",40.0088792496708,0.469194929531375,0.219014695051318,15.0598908922317,0.0197959785893725,0.046847834071239
"lcl|CP002684.1_cds_AEE30261.1_4246",677.323239144031,0.335510692791564,0.086108519284827,15.0593135223617,0.0198003720836612,0.0468523180247501
"lcl|CP002684.1_cds_AEE31140.1_5405",451.742383221363,0.246697238747153,0.0891281344798154,15.0582745064862,0.019808280818525,0.0468669236931602
"lcl|CP002686.1_cds_ANM65974.1_27579",1676.8254522143,-0.281319174535176,0.0758476034479097,15.0567491257647,0.0198198971114434,0.0468902982144
"lcl|CP002684.1_cds_AEE28798.1_2289",164.151097689828,-1.67754205130557,0.173379144151817,15.0536984113098,0.0198431488657324,0.0469370803085857
"lcl|CP002686.1_cds_AEE78696.1_27285",990.66219366745,-0.305716618758243,0.12680037191074,15.0539189181897,0.0198414673461557,0.0469370803085857
"lcl|CP002685.1_cds_AEC05420.1_12699",8749.6723432809,-0.493708520529536,0.0477224447009748,15.051535937949,0.0198596464569672,0.0469719877735364
"lcl|CP002688.1_cds_ANM68491.1_41305",290.679290517576,0.0308763293543842,0.215475360121804,15.0506294411634,0.0198665660522149,0.0469842372536786
"lcl|CP002688.1_cds_AED90515.1_37475",1244.5270098679,-0.239899314021245,0.0688328627311241,15.043600001964,0.0199203023605165,0.0471071959631873
"lcl|CP002684.1_cds_AEE32995.1_7896",287.412664525502,0.450507778690289,0.11765541464775,15.0424642267767,0.0199289977740941,0.0471197062485676
"lcl|CP002684.1_cds_AEE33038.1_7956",1026.73126955427,-0.0806570135598072,0.0602223369246105,15.0424530016182,0.0199290837311957,0.0471197062485676
"lcl|CP002685.1_cds_AEC10462.1_19576",23.6152366826574,-0.617238123850959,0.31904158299653,15.0410853519327,0.0199395592141782,0.0471403451942133
"lcl|CP002685.1_cds_AEC06438.1_14081",333.122725533888,-0.212835787035155,0.0994291569646981,15.0369363895272,0.0199713702920994,0.0472114169073414
"lcl|CP002686.1_cds_AEE74866.1_22026",956.402713876292,-0.0245920988035272,0.0725709141576066,15.0357435581416,0.019980524981457,0.0472289221847154
"lcl|CP002687.1_cds_AEE84268.1_33207",135.414084021139,0.375278891534656,0.142085538300889,15.0348385866694,0.0199874730903339,0.0472412090535394
"lcl|CP002684.1_cds_AEE28894.1_2411",258.250175605538,-0.0448776909682966,0.0904206068727864,15.0329604667821,0.0200019001165435,0.047271168949919
"lcl|CP002684.1_cds_ANM59201.1_8383",64.9338927142024,-0.646102323697039,0.534271196960044,15.0309380884536,0.0200174464049767,0.0472996278235244
"lcl|CP002686.1_cds_AEE75009.1_22218",6676.87120471146,0.0613395092958598,0.0676295521204453,15.0310708082027,0.0200164258170389,0.0472996278235244
"lcl|CP002686.1_cds_ANM63412.1_20616",782.89479923966,0.0232363250013512,0.0707764916315546,15.0302561332607,0.0200226912859214,0.0473078799625525
"lcl|CP002688.1_cds_ANM70698.1_46034",211.964980332967,-0.674434545236625,2.03770237044197,15.0280748638102,0.0200394761279033,0.0473433938908298
"lcl|CP002688.1_cds_AED96449.1_45542",223.909687230321,0.169993904107351,0.0956380019125439,15.0264164836036,0.0200522463357314,0.0473694178337913
"lcl|CP002684.1_cds_ANM59885.1_1225",18.419783414004,1.21458029604264,1.2075718109775,15.0256134826308,0.0200584325652536,0.0473798852525776
"lcl|CP002684.1_cds_AEE33035.1_7951",13.6349889919053,-0.362340034505723,0.828232214169966,15.0253008519324,0.0200608415300869,0.0473814293694258
"lcl|CP002686.1_cds_AEE73835.1_20596",356.532693306403,-0.182533450103896,0.15291652666758,15.024546634607,0.0200666542626194,0.0473910118254723
"lcl|CP002685.1_cds_AEC05867.1_13344",84.9456447513581,-1.69333029496129,0.203245007695016,15.0228489510276,0.0200797441504599,0.047416910410385
"lcl|CP002685.1_cds_AEC09150.1_17799",437.962616226288,-0.0395939962825228,0.0808528233238064,15.0226688122484,0.0200811335782589,0.047416910410385
"lcl|CP002685.1_cds_ANM62183.1_13114",19.6902931220844,0.387055532950963,0.330633308248698,15.0196677816587,0.0201042943289889,0.0474674469620157
"lcl|CP002685.1_cds_ANM62244.1_16988",211.100967884194,24.550935527232,2.33648824688772,15.0162649830417,0.0201305866291898,0.0475253678037739
"lcl|CP002687.1_cds_AEE81919.2_29867",32.8248792081661,-0.0627237164235541,0.241439880243473,15.0152329596156,0.0201385672212887,0.047540051033797
"lcl|CP002685.1_cds_ANM63195.1_17678",30.8890308525835,1.40143662794692,0.543301381166979,15.013785328471,0.0201497667818566,0.0475623298801536
"lcl|CP002686.1_cds_AEE74744.1_21859",32359.2588083751,0.387801752722413,0.0969993763044435,15.0125324322045,0.0201594645828654,0.0475769004152708
"lcl|CP002687.1_cds_AEE86445.1_36196",2861.3476769896,0.120288336044966,0.0528193119255572,15.012621326523,0.0201587763667113,0.0475769004152708
"lcl|AP000423.1_cds_BAA84420.1_48237",123.172188727433,-0.566698423790804,0.393991640614018,15.01083924399,0.0201725774612383,0.0476036852861847
"lcl|CP002686.1_cds_AEE80027.1_29096",3727.18783502729,-0.0968876092225713,0.0807831844288158,15.0077039718367,0.0201968800534612,0.0476568688953787
"lcl|CP002687.1_cds_AEE85541.1_34952",743.163433382188,0.237862709985887,0.0597453265353941,15.0068160443237,0.0202037677696126,0.0476689543897319
"lcl|CP002686.1_cds_AEE79341.1_28133",440.70031314468,-1.34482580812841,0.208762360240962,15.0064833560935,0.0202063490332639,0.0476708779762215
"lcl|CP002684.1_cds_AEE35285.1_10994",118.474137890254,0.218424752169211,0.158551479617339,15.0056440856163,0.0202128621701126,0.0476820765026672
"lcl|CP002687.1_cds_AEE86265.1_35938",3593.8573209334,0.0408046387235367,0.0546789801873898,15.0052499334574,0.0202159216696013,0.0476851266645594
"lcl|CP002686.1_cds_AEE76041.1_23620",1825.68928037166,0.140290610834944,0.0544692152881888,15.0046051403113,0.0202209276554815,0.0476927672461395
"lcl|CP002685.1_cds_AEC08269.1_16591",148.11423536557,0.055281726565586,0.162489803667863,15.0034108080152,0.0202302032303374,0.0477104757993822
"lcl|CP002687.1_cds_AEE81949.1_29908",85.2558617613996,-1.03822798886476,0.211222819815525,15.0028893310345,0.0202342544652235,0.0477158613640467
"lcl|CP002687.1_cds_AEE82445.1_30625",584.704117634913,-0.5485520731437,0.171605264786212,15.0015936607974,0.0202443235838923,0.0477354359559389
"lcl|CP002688.1_cds_AED92281.1_39933",31.287619934007,-0.378202367584585,0.250802488757203,15.0005953733983,0.0202520848972492,0.0477495658761765
"lcl|CP002687.1_cds_AEE82774.1_31035",247.329538035805,0.161624135750795,0.120612661085055,14.9981195945554,0.0202713454211766,0.0477908033449119
"lcl|CP002688.1_cds_AED96954.1_46223",5.66044002142944,0.148287798152821,0.552812998494437,14.9965461542939,0.0202835952180829,0.0478155068829735
"lcl|CP002684.1_cds_AEE33313.1_8329",223.332619682635,-0.035519444801332,0.108268598508889,14.993998396239,0.0203034454198345,0.0478581213467526
"lcl|CP002687.1_cds_AEE82113.1_30151",689.609789616102,0.476385599345311,0.0661123403208626,14.9923099368047,0.0203166108364786,0.0478849727512358
"lcl|CP002684.1_cds_AEE27549.1_475",533.869323922705,-0.254058799086946,0.0949013890618138,14.9917674316583,0.0203208426393821,0.0478907653402725
"lcl|CP002688.1_cds_AED91018.1_38163",10.5058917226018,3.64044746810787,1.95305692895607,14.9903965869829,0.0203315396427836,0.0479117923280054
"lcl|CP002685.1_cds_AEC06596.1_14312",1677.43177714812,0.379268982004068,0.0495414142092573,14.9890864098261,0.0203417682693232,0.0479317119991367
"lcl|CP002685.1_cds_AEC06950.1_14770",312.359315196683,0.470417899316928,0.129853549611815,14.986650406712,0.020360799345171,0.0479723677684862
"lcl|CP002688.1_cds_AED95134.1_43767",31.1353007437365,-1.54837202148652,0.436640182428818,14.9858745723836,0.0203668640564335,0.0479824688723481
"lcl|CP002686.1_cds_AEE75162.1_22427",150.650333331049,-0.313807719224673,0.133873337306771,14.9832425700852,0.0203874513213905,0.0480267790356588
"lcl|CP002687.1_cds_AEE83557.1_32147",1801.74464072077,0.0643892467712094,0.0737274700251234,14.9825746143729,0.0203926791661689,0.0480349023919341
"lcl|CP002684.1_cds_ANM58465.1_9259",58.0833940477733,-0.384223897430531,0.667454625675665,14.9820734059625,0.0203966027814379,0.0480357612530217
"lcl|CP002684.1_cds_AEE31590.2_6003",1169.98260989791,-0.12998939664001,0.118976586161671,14.9821105736613,0.0203963117963926,0.0480357612530217
"lcl|CP002686.1_cds_AEE73957.1_20769",593.768578701269,0.185313438846338,0.103808426385759,14.976315041393,0.0204417327942001,0.0481378465538373
"lcl|CP002687.1_cds_AEE86276.1_35955",127.017652174276,-1.3143666798707,0.337041197035427,14.9747154187822,0.0204542864232001,0.0481632072320188
"lcl|CP002684.1_cds_AEE32729.1_7551",182.052764140925,0.227498024119197,0.503242180006377,14.9716471327379,0.0204783865343815,0.0482157493335451
"lcl|CP002686.1_cds_AEE76070.1_23659",346.703819249852,-0.220627151447104,0.135142187613457,14.9710909154834,0.0204827582915292,0.0482218365010936
"lcl|CP002687.1_cds_AEE83872.1_32644",900.820245777369,0.321474657446305,0.0549334451919992,14.9688320764408,0.020500521476784,0.0482594468251771
"lcl|CP002684.1_cds_AEE34440.1_9886",60.9053823212499,-0.535389987172998,0.211213904839278,14.9639095926173,0.0205392821436127,0.0483380455261274
"lcl|CP002688.1_cds_AED97967.1_47573",15.1357193102134,-0.52863139199801,0.511286747102349,14.9642528507743,0.0205365769892821,0.0483380455261274
"lcl|CP002684.1_cds_AEE27310.1_136",295.034757734943,-0.330151195506019,0.194107326803352,14.9639375379844,0.0205390618985997,0.0483380455261274
"lcl|CP002686.1_cds_ANM64412.1_22361",258.651231487137,0.203896288276235,0.146592353886394,14.9605908812532,0.0205654538473279,0.0483954198548313
"lcl|CP002688.1_cds_AED97503.1_46961",2023.82453848353,0.316579781519546,0.0776310230105097,14.9598696929211,0.0205711454232972,0.0484045937549238
"lcl|CP002688.1_cds_AED97626.1_47146",41.7665639306518,-0.225161469434071,0.267912303002897,14.9596181756403,0.0205731307365681,0.0484050458557413
"lcl|CP002688.1_cds_AED94062.1_42307",753.305568016484,0.128928601532022,0.0758238490807693,14.9572833922066,0.0205915687254992,0.0484442048262268
"lcl|CP002688.1_cds_AED92211.1_39846",96.8242401346662,-0.532649504840119,0.154921408850555,14.9557000001168,0.0206040818871858,0.0484694192995812
"lcl|CP002687.1_cds_AEE85891.1_35428",19.4723176956605,0.245486363453104,0.364516550381772,14.9544070207918,0.0206143053715275,0.048489243569102
"lcl|CP002688.1_cds_AED98242.1_47975",47.0157530687195,-0.374563018686125,0.235487095395421,14.9516326871089,0.0206362581524882,0.0485366517877726
"lcl|CP002684.1_cds_AEE27686.1_687",221.848836577008,0.286389550379003,0.108205124651643,14.9499287716789,0.0206497519757754,0.0485641579398921
"lcl|CP002688.1_cds_AED96747.1_45947",57.6252231103487,-0.642328396751055,0.22585330290831,14.9479763520016,0.0206652241349791,0.0485963115514962
"lcl|CP002684.1_cds_AEE33355.1_8394",464.271111442641,-0.224719636643759,0.114085357957392,14.9445956006456,0.0206920414372474,0.0486551364596739
"lcl|CP002687.1_cds_AEE86213.1_35877",766.975690144536,-0.292706374005281,0.0745167208566079,14.940661000884,0.0207232938889404,0.0487234727285792
"lcl|CP002686.1_cds_AEE78753.2_27348",995.712965773022,-0.0138699753864988,0.0557807979567235,14.9404824211294,0.0207247134129639,0.0487234727285792
